	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus;t__Streptococcus_anginosus_GCF_015594635.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus;t__Streptococcus_anginosus_GCF_015594645.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus_C;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus_C;t__Streptococcus_anginosus_C_GCF_001814695.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus_C;t__Streptococcus_anginosus_C_GCF_002999575.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus_C;t__Streptococcus_anginosus_C_GCF_900636525.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_caballi;t__Streptococcus_caballi_GCF_000379985.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_canis;t__Streptococcus_canis_GCF_002770555.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	225	25	196	0	0	0	0	0	32	0	0	0	0	334	0	0	0	3	0	0	0	0	36	0	0	9	0	0	0	3	0	0	0	180
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_castoreus;t__Streptococcus_castoreus_GCF_000425025.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_constellatus;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_constellatus;t__Streptococcus_constellatus_GCF_001809055.1_GTDB.r202	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_cristatus_B;t__Streptococcus_cristatus_B_GCF_000385925.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_devriesei;t__Streptococcus_devriesei_GCF_000423725.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_dysgalactiae;t__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	52	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_dysgalactiae;t__Streptococcus_dysgalactiae_GCA_002094215.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_dysgalactiae;t__Streptococcus_dysgalactiae_GCF_000317855.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_entericus;t__Streptococcus_entericus_GCF_000380025.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equi;t__Streptococcus_equi_GCF_000026605.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equi;t__Streptococcus_equi_GCF_000208725.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Other	0	0	33	0	0	0	0	2	5	0	89	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	58	151	2055	2494	0	0	0	0	1008	1697	0	0	96	0	0	0	0	1	0	0	0	0	0	0	0	0	0	109	6	6808	0	0	0	138	0	0	0	533
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_000187265.1_GTDB.r202	0	0	3	0	0	0	0	1	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	13	141	229	0	0	0	0	132	553	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	7603	0	0	0	17	0	0	0	47
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_000424045.1_GTDB.r202	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	35	51	0	0	0	0	19	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	3
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_000702105.1_GTDB.r202	0	0	5	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	89	425	120	0	0	0	0	632	107	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	10	29	0	0	0	17	0	0	0	34
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_000731085.1_GTDB.r202	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	178	417	0	0	0	0	144	241	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	67	0	0	0	6	0	0	0	75
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_000964315.1_GTDB.r202	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	8	37	0	0	0	0	1	39	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	4
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900102715.1_GTDB.r202	0	0	1	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	60	0	0	0	0	22	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	18	0	0	0	17	0	0	0	10
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900103355.1_GTDB.r202	0	0	2	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	34	30	121	0	0	0	0	38	74	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	65	0	0	0	63	0	0	0	25
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900109395.1_GTDB.r202	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	68	170	0	0	0	0	44	109	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	22	0	0	0	2	0	0	0	44
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900109415.1_GTDB.r202	0	0	2	0	0	0	0	0	5	0	2	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	9	102	46	0	0	0	0	24	69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	48	0	0	0	1	0	0	0	11
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900110365.1_GTDB.r202	0	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75	10	153	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	0	0	0	93	0	0	0	7
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900110935.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	39	103	0	0	0	0	30	75	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	83	0	0	0	2	0	0	0	32
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900113235.1_GTDB.r202	0	0	47	0	0	0	0	3	0	0	1	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	188	135	91	172	0	0	0	0	44	886	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	30	0	0	0	14	0	0	0	41
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus;t__Streptococcus_equinus_GCF_900115895.1_GTDB.r202	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51	56	0	0	0	0	19	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	8
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus_B;t__Other	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	54	3	0	0	0	0	29	27	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	11	0	0	0	5
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus_B;t__Streptococcus_equinus_B_GCF_900101445.1_GTDB.r202	0	0	1	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	122	53	324	0	0	0	0	24	43	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	13	0	0	0	25
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus_B;t__Streptococcus_equinus_B_GCF_900108865.1_GTDB.r202	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	103	50	0	0	0	0	71	201	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	20	0	0	0	7
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_equinus_B;t__Streptococcus_equinus_B_GCF_900114525.1_GTDB.r202	0	0	10	0	0	0	0	6	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	300	236	236	0	0	0	0	68	1532	0	0	12	0	0	0	3	7	0	0	0	0	0	0	0	0	0	12	26	15	0	0	0	86	0	0	7	26
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Other	0	0	21	0	0	8	0	10	699	0	0	0	0	0	91998	0	0	0	0	0	0	0	0	0	0	0	3	0	1208	0	1952	0	71	104	1417	245	0	0	0	0	215	1055	0	0	34	0	0	0	3	6711	0	0	0	0	0	0	0	0	1	4776	7048	38	0	0	0	11	0	0	105	11344
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_000146525.1_GTDB.r202	0	0	0	0	0	2	0	1	14	0	0	0	0	0	2948	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	18	1	528	0	0	0	0	2	5	0	0	5	0	0	0	0	232	0	0	0	0	0	0	0	0	0	393	561	4	0	0	0	12	0	0	2	339
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_000203195.1_GTDB.r202	0	0	0	0	0	0	0	1	22	0	0	0	0	0	4687	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	38	0	129	31	2	292	0	0	0	0	2	4	0	0	7	0	0	0	0	236	0	0	0	0	0	0	0	0	0	181	233	1	0	0	0	16	0	0	2	555
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_001579135.1_GTDB.r202	0	0	1	0	0	1	0	0	15	0	0	0	0	0	5094	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	14	14	129	31	0	0	0	0	32	78	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	152	193	5	0	0	0	4	0	0	10	556
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_002000985.1_GTDB.r202	0	0	2	0	0	0	0	0	49	0	0	0	0	0	6204	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	0	0	62	203	161	0	0	0	0	597	26	0	0	4	0	0	0	0	391	0	0	0	0	0	0	0	0	0	126	271	28	0	0	0	4	0	0	9	638
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_900101135.1_GTDB.r202	0	0	2	0	0	0	0	0	46	0	0	0	0	0	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	287	0	4	0	16	30	0	0	0	0	5	30	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	114	169	6	0	0	0	5	0	0	4	75
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_900109835.1_GTDB.r202	0	0	6	0	0	0	0	0	37	0	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	226	0	9	4	88	57	0	0	0	0	113	295	0	0	1	0	0	0	0	84	0	0	0	0	0	0	0	0	0	102	115	4	0	0	0	0	0	0	2	59
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_900111215.1_GTDB.r202	0	0	2	0	0	0	0	0	18	0	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	102	0	2	14	41	33	0	0	0	0	18	37	0	0	6	0	0	0	0	63	0	0	0	0	0	0	0	0	0	55	78	10	0	0	0	1	0	0	9	95
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus;t__Streptococcus_gallolyticus_GCF_900112565.1_GTDB.r202	0	0	1	0	0	0	0	1	19	0	0	0	0	0	5893	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	45	93	41	0	0	0	0	94	150	0	0	10	0	0	0	0	418	0	0	0	0	0	0	0	0	0	106	157	3	0	0	0	4	0	0	3	728
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_halichoeri;t__Streptococcus_halichoeri_GCF_009870475.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_halichoeri;t__Streptococcus_halichoeri_GCF_019774635.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_henryi;t__Streptococcus_henryi_GCF_900104235.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_hyointestinalis;t__Streptococcus_hyointestinalis_GCF_900459405.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	213	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_hyointestinalis_A;t__Streptococcus_hyointestinalis_A_GCF_011039275.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_hyovaginalis;t__Streptococcus_hyovaginalis_GCF_000420785.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_hyovaginalis;t__Streptococcus_hyovaginalis_GCF_900187245.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_infantarius;t__Other	0	0	47	0	0	11	0	5	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	96	274	730	529	0	0	0	0	544	640	0	0	80	0	0	0	97	2	0	0	0	4	0	0	0	0	12	46	2	22	0	0	0	250	0	0	0	88
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_infantarius;t__Streptococcus_infantarius_GCF_000154985.1_GTDB.r202	0	0	39	0	0	4	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	15	55	157	402	0	0	0	0	284	74	1	0	10	0	0	0	20	2	0	0	0	5	0	0	0	0	1	2	13	40	0	0	0	37	0	0	0	22
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_infantarius;t__Streptococcus_infantarius_GCF_000246835.1_GTDB.r202	0	0	18	0	0	4	0	2	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	80	32	603	0	0	6	0	113	190	0	0	20	0	0	0	9	0	0	0	0	9	0	0	0	0	2	5	2	6	0	0	0	56	0	0	0	12
