	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_pseudintermedius	0	74	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	37	0	3	19	0	0	0	0	0	0	0	0	20	0	21	16	0	0	202	0	54	263	105	69	0	6	0	0	0	0	0	0	0	0	123	0	28	0	0	0	0	0	0	5	22	0	0	26
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_saprophyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1477	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_simulans	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus_A;s__Staphylococcus_A_sciuri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Other;o__Other;f__Other;g__Other;s__Other	0	5	0	0	1	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	2	5	0	0	0	0	1	0	0	0	0	2	0	3	0	1	0	0	0	0	1	0	8	1	1	0	1	0	0	0	0	1	2	0	1	0	7	0	1	2	0	0	21	0	0	1	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Ruminiclostridium;s__Ruminiclostridium_josui	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_baratii	0	22	0	0	0	14	0	0	0	0	9	32568	0	1582	252	0	16	0	0	0	0	0	24	45	0	0	6	0	0	0	4966	0	0	0	0	0	18	0	5	0	407	5	10	17	277	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	47	0	545	0	0	153	2	0	0	171
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_butyricum	8	0	0	0	0	0	0	0	12	0	9	0	17	0	0	2	0	0	0	0	0	0	6	7	0	12	0	22	0	0	0	0	0	0	0	0	0	0	13	0	0	0	74	4	0	0	0	0	0	0	0	32	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_celatum	0	12	0	0	1	0	0	0	0	0	1095	24	0	0	1	0	67	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	71	0	2	0	2	3	31	72	12	0	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_cuniculi	33	508	0	0	246	42	0	0	0	0	634	447	0	35	178	0	3434	0	0	0	387	0	0	193	133	0	113	0	0	11	41	0	0	0	21	0	2877	0	254	0	66	142	379	2525	398	0	0	180	0	0	38	11	0	1007	0	106	0	28	13	0	6	41	0	7	0	3374	0	0	0	3
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_disporicum_A	0	18	0	0	0	0	0	0	0	0	27	0	0	0	5	0	63	0	0	0	6	0	0	4	5	0	0	0	4	0	0	0	0	0	0	0	111	0	0	0	0	3	26	90	10	0	0	1	0	0	0	0	14	33	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_isatidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_neonatale	0	33	0	0	17	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	16	0	1	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	87	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_paraputrificum	12	1637	9	0	18	229	0	3	5	12	362	1628	10	43	18	2	2603	0	34	0	237	0	13	5	21	65	6	25	15	10	68	0	98	0	10	231	3887	38	152	33	423	291	546	7945	3081	971	176	948	9	7	103	41	7	1064	15	22	7	4	60	47	45	171	159	0	0	2081	14	0	950	4
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_saudiense	22	116	0	0	4	3	0	0	9	0	1057	125	0	0	9	129	104	0	0	13	287	0	0	52	14	0	0	0	355	0	0	0	0	0	1	0	113	0	10	0	0	5	50	122	40	0	0	4	0	0	13	0	0	48	0	4	0	0	50	0	31	0	0	0	0	475	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_septicum	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp000498355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp000753455	0	139	0	0	30	71	0	0	0	0	61	68	0	0	73	0	2196	0	0	0	145	0	0	35	40	0	0	0	0	0	0	0	0	0	0	0	482	0	139	0	0	36	295	2306	402	0	0	18	0	0	0	0	0	635	0	31	0	11	0	0	0	0	0	0	0	1613	0	0	0	10
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp001916075	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	27	0	0	0	2	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	18	0	0	0	0	1	5	14	3	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	0	0	0	0	0	35	0	0	0	2
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp900766315	0	76	0	0	20	0	0	0	0	0	39	419	0	0	828	0	3739	0	0	0	67	0	0	16	25	0	0	0	0	0	0	0	0	0	0	0	400	0	16	0	6	18	2200	212	266	0	0	17	0	0	78	0	0	158	0	10	0	0	0	0	0	0	0	0	0	1551	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_tertium	0	10	0	0	0	0	0	0	0	0	44	0	0	0	0	0	188	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	3	88	34	23	0	0	11	0	0	0	0	0	114	0	0	0	0	283	0	0	0	0	0	0	41	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_thermobutyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	923	100	0	0	0	6104	5	0	0	0	0	2793	0	6	58	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Other	28	365	0	0	156	47	0	1	0	2	463	516	0	15	427	16	2201	1	0	3	142	0	3	116	90	2	20	2	72	9	156	16	3	0	53	141	2026	3	130	0	66	153	645	1678	463	15	6	158	0	0	43	6	0	804	0	54	0	18	41	4	16	22	28	1	0	11788	1	0	12	77
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCA_016902235.1]	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	5	5	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCA_016902275.1]	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	10	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCF_015555905.1]	6	109	0	0	51	8	0	0	0	0	84	90	0	0	36	0	657	0	0	0	11	0	0	39	29	0	0	0	0	0	0	0	0	0	2	0	586	0	50	0	8	35	82	483	72	0	0	34	0	0	8	0	0	217	0	24	0	5	0	0	0	12	0	0	0	537	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCF_015667795.1]	0	22	0	0	5	0	0	0	0	0	14	99	0	0	45	0	271	0	0	0	8	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	1	212	87	27	0	0	6	0	0	11	0	0	68	0	1	0	0	0	0	0	0	0	0	0	347	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCF_015670405.1]	0	8	0	0	0	0	0	0	0	0	36	47	0	0	2	0	45	0	0	0	7	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	54	0	5	0	0	2	9	34	5	0	0	2	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__[Clostridium_GCF_017873235.1]	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;s__Clostridium_H_novyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;s__Clostridium_H_novyi_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H;s__Other	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_L;s__Other	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P_massiliamazoniense	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	175	14	0	0	0	0	0	11	0	0	210	6	138	0	0	127	0	0	0	0	0	120	37	194	4202	0	0	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P_mediterraneense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	12	8	0	0	0	0	0	0	11	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P_perfringens	5	385	0	0	183	4395	0	0	5	0	327	146935	18	11158	1775	1227	15745	0	0	0	113	0	688	732	0	0	706	13	5	9	7251	8302	1583	366	137	126	1750	69	7942	0	3605	1801	2436	3614	29072	0	465	3621	0	62	4930	0	8685	341	0	3758	0	73	112	0	454	0	2435	8	0	10428	729	0	0	1261
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P_ventriculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	252	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35841
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Other	0	1	0	0	0	2	0	0	0	0	0	17	0	1	213	0	7	0	0	0	8	1	3	1	0	0	0	0	0	0	42	5	3	0	0	26	0	0	6	0	4	9	5	4	156	0	1	31	0	0	4	0	6	0	0	1	0	0	0	0	1	0	6	0	0	30	0	0	0	107
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__Dwaynesavagella_sp001655775	0	21	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__Other	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Other;s__Other	2	102	1	1	27	97	0	1	0	2	117	928	12	67	1080	20	419	2	0	2	37	9	9	37	13	3	9	2	22	0	277	96	28	2	23	208	386	4	145	1	87	95	116	484	916	9	9	172	0	3	63	2	111	144	3	52	1	9	3	3	7	3	55	2	0	5399	15	3	14	412
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_callanderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_maltosivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum_lactatifermentans	0	0	39	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	3	2	3	31	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum_propionicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Other	0	0	2	1	1	0	0	7	2	0	0	0	9	0	0	0	0	0	0	1	0	6	0	0	0	1	0	0	3	1	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__[Anaerotignum_Elaine_p2_metabat2_high_PE.037.contigs]	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Other;s__Other	0	0	0	0	2	0	0	1	0	0	0	0	7	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum_lentocellum	0	4	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum_ruminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Niameybacter;s__Niameybacter_massiliensis	0	106	0	0	1	0	0	0	0	0	54	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	10	0	0	0	0	1	163	1	0	0	8	0	0	3	0	0	218	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Other;s__Other	0	13	0	0	0	0	0	0	0	0	19	0	1	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	78	1	0	0	0	0	0	26	0	0	0	1	0	1	0	0	0	39	0	0	0	0	3	0	0	0	1	0	0	16	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2_sp000403845	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	7	2	3	9	2	3	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	24	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69_sp014287635	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	5	3	6	0	10	0	0	0	0	4	0	14	0	0	0	2	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASTD01;s__ASTD01_sp000403455	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	13	3	2	4	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	3	2	3	13	2	0	3	4	5	8	0	15	0	0	12	11	0	15	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor_sp900066565	8	16	3	0	5	0	0	12	9	8	16	0	19	9	0	7	8	3	11	7	0	0	8	6	6	69	33	21	15	14	0	63	0	12	0	0	0	0	9	10	14	0	4	8	0	15	19	12	19	13	31	7	22	0	40	18	18	9	41	5	8	0	88	4	3	13	9	2	12	1
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__Acetivibrio_A_ethanolgignens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	4	21	0	0	5	0	5	0	7	5	12	0	0	0	0	0	0	0	6	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter_faecis	0	0	5	0	3	0	0	0	7	7	0	0	4	0	0	15	0	0	8	15	0	0	3	5	11	9	5	5	21	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	10	6	8	0	18	0	9	27	12	7	4	9	6	8	0	0	0	0	5	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__An181;s__An181_sp002160325	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	13	4	12	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	6	0	9	0	8	12	9	18	16	0	0	0	19	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum_hallii	0	6	0	0	0	2	0	0	0	1	8	0	8	5	0	15	12	0	3	4	1	0	0	11	2	56	0	4	50	10	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	3	1	19	4	0	23	12	0	23	7	0	12	28	0	4	1	7	3	0	0	6	5	0	13
k__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum_soehngenii	0	0	0	0	15	0	0	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	12	3	0	8	2	5	15	2	0	0	0	0	0	0	12	0	0	0	0	0	0	5	0	6	15	0	0	3	0	0	7	0	16	8	6	4	41	0	0	5	3	2	2	0	8	0	0	0
